concept_id,concept_from_alex_street,alternative_phrase,phrase_code
4100356751,white labor,,4
1980396255,white leaders,,3
4104241384,white list candy,,4
792680249,white lists,,4
826400862,white male domestic workers,,3
1566223469,white mans prejudice,,4
4094558638,white mothers,,4
494623236,white passengers,,4
1658368378,white pulpit,,3
2562041870,white races,,3
3356683722,white rock baptist church,,6
2709380546,white rose home,,5
2377539410,white rose mission,,5
3579412471,white schools,,4
2682129936,white secretaries,,4
1474292718,white servants,,4
2006009197,white slave trader,,4
4254805607,white slave traffic,,4
1315197119,white soldier,,3
1693655320,white soldiers,,4
676986231,white womens clubs,,1
3135484244,white workers,,3
88602755,whitecollar jobs,white-collar jobs,4
158251587,whiteness,,4
2127293615,whites,,3
1304551919,whittier centre,,2
648841194,whole industry,,5
3467956696,wholehearted aid,whole-hearted aid,5
2997945754,wholesale bakers association,,5
496116489,wholesale market,,4
1110858344,wholesome condition,,5
3215599127,widow,,3
4265950574,widows pensions,,5
1856312998,widows right,,5
3263888375,wife house bill,,5
2911535816,wife working,,5
983348294,wifehood,wife-hood,4
1932240343,wifes earnings,,4
3993689105,wifes income,,5
546306407,wifes interest,,5
460917642,wifes name,,5
10712722,wifes ownership,,5
1258570488,wifes right,,5
3769049957,wifes rights,,5
2838772367,wifes salary,,5
626361012,wifes services,,4
3739867069,wilberforce college,wilber-force college,6
4090074536,wilberforce university,wilber-force university,6
2302705255,wild women,,4
605302852,william alphaeus hunton,,1
3013575830,williams act,,5
2946276623,williams lloyd garrison,,1
2868807532,willie layten,,1
2718709885,willing workers club,,1
1535192601,windows open,,5
4230414352,wisconsin branch,,2
381846118,wisconsin policy,,4
137432884,wisconsin quota consumers league,,1
200985561,wisconsin state branch,,2
2574436279,wisconsin state federation,,2
89323887,witch,,4
1304662149,without prejudice,,5
3462155875,without thorough investigation,,5
707969162,woke,,4
1331479599,woman artist,,3
3196557288,woman barristers,,3
506176825,woman beethoven,,5
165078890,woman captain,,4
667774943,woman cashier,,3
377987817,woman chairman,woman chair-man,2
3981866833,woman chooses,,5
1819230172,woman citizen,,5
1236718341,woman citizens,,3
1758400985,woman delegate,,5
4086983097,woman doctor,,3
3304139856,woman factory worker,,4
742266587,woman governor,,5
3266282656,woman intern,,3
2803485685,woman inventor,,5
1429797991,woman juror,,5
2753456390,woman juror bill,,5
1680336564,woman lawyer,,3
1682824664,woman litigant,,4
3092896446,woman member,,5
1334493002,woman movement,,5
534557984,woman organizer,,5
1823240810,woman pathologist,,5
1044333444,woman patriot publishing company,,2
2243369889,woman physician,,5
1424454868,woman president,,5
141488704,woman question,,5
394099106,woman republican,,5
4079584430,woman school teacher,,3
1460616069,woman shakespeare,,5
334600295,woman striker,,5
3350354296,woman student,,3
1974309771,woman suffrage,,5
4274899966,woman suffrage movement,,5
1839010078,woman teacher,,4
2544499865,woman wage earner,,4
4177625410,woman workers,,3
4175374060,womans amendment,,5
1262851534,womans auxiliary,,5
2641286609,womans bar association,,1
2744933071,womans bill,,5
674031409,womans board,,5
1211865805,womans body,,4
2451965548,womans bureau,,5
2724840168,womans bureau report,,5
3692493507,womans cause,,5
1400575837,womans city council,,2
1664661709,womans college,,5
1533507904,womans committee,,5
2452601310,womans consultative committee,,5
80081617,womans convention,,5
925279105,womans convention auxiliary,,2
942064259,womans division,,5
951142855,womans emancipation,,5
3767796518,womans equal rights amendment,,5
2430129430,womans era,,2
3217383078,womans freedom,,5
3362306627,womans freedom league,,1
3424828646,womans improvement club,womans im-provement club,1
1297832550,womans instinct,,5
1284562875,womans international league,womans inter-national league,1
922189543,womans journal,,2
2099727326,womans labor,,5
3483915321,womans legislative council,,5
2836761522,womans liberty,,5
3974576946,womans loyal union,,1
1850374429,womans medical college,,5
536160352,womans medical school,,5
3140649022,womans missionary council,,1
3709550743,womans movement,,5
2877183879,womans national loyal league,,1
1911042873,womans nationality,,4
499351065,womans page,,5
3633834062,womans parliament,,5
469109493,womans party bill,,5
2053593782,womans party bills,,5
1051160277,womans party campaign,,5
4058981705,womans party candidates,,2
3913856445,womans party committee,,2
976138973,womans party delegates,,2
339187613,womans party delegation,,2
1631358313,womans party headquarters,womans party head-quarters,2
3897209041,womans party leaders,,5
2124863580,womans party members,,5
1684054257,womans party program,,2
297875041,womans party speakers,,2
2915166730,womans partys program,,2
1348119852,womans partys work,,2
4271063481,womans pavilion,,5
3310153179,womans peace union,,1
4077113944,womans physical structure,,4
2099652929,womans place,,4
2391903173,womans progressive club,,1
3535204777,womans right,,5
1454274062,womans rights,,5
3145212292,womans rights movement,,5
4104484772,womans society,,5
2475830385,womans subjection,,4
2525388000,womans suffrage,,5
4112481600,womans ten hour law,,5
1753457615,womans theatre,,5
1474148944,womans trade union league,,1
2955299169,womans vote,,5
2613806061,womans weekly,,2
2863208466,womans work,,5
1723372550,women address,,5
2435928070,women appointed,,5
801487231,women bill,,5
769935792,women candidates,,5
1448966073,women citizens,,3
898649660,women civil servants,,5
859474875,women clerks,,3
435720098,women college graduates,,3
2429770198,women college students,,3
3715694915,women complete equality,,5
209487671,women composing,,5
1052272122,women cooks,,3
1292770181,women coremakers,women core-makers,3
1847875556,women correspondents,,3
1995544506,women customers,,4
3823358433,women defendant,,4
1540675470,women delegates,,5
2643481439,women doctors,,3
217347786,women drivers,,3
4058619035,women educators,,5
224305875,women elevator operators,,3
3490091220,women employed,,5
2536582047,women employees,,3
4170263813,women employes,,3
448529283,women employing industries,,4
2757567307,women engaged,,3
3072686770,women engineers,,3
3398243666,women equal,,5
568291689,women equal guardianship,,5
563352409,women equal rights,,5
291872600,women equally,,5
4219823133,women farmers,,3
1267844110,women gainfully employed,,5
3909845789,women government clerks,,3
1005451940,women graduates,,3
4117598051,women house painters,,4
675782644,women inmates,,3
2910061327,women internationally,,4
865122983,women interns,,4
2658311238,women job holders,,3
3482289847,women jockeys,,3
3674043680,women judges,,5
261200434,women jurors,,3
1087084289,women jurors bill,,5
2001825975,women laundry workers,,4
2162000479,women lawyers association,,5
2305626005,women leaders,,5
200658897,women lecturers,,3
945579756,women made candles,,5
3803883363,women magistrates,,5
1536034410,women managers,,3
340483421,women marched,,5
1131886564,women medical officers,,4
3710623908,women medical students,,3
998610798,women ministers,,3
2004940663,women offenders,,3
1455472705,women pharmacists,,3
1021871308,women physicians,,3
4119782601,women plenipotentiaries,,4
4115745563,women police,,3
4043956317,women principals,,5
2639675208,women propertyowners,women property-owners,3
1806617027,women realtors,,3
857659600,women records,,5
3239649647,women replace men,,5
3852810728,women sculptors,,3
1915014125,women serve,,5
1796637363,women serving,,5
908320230,women sheriffs,,5
2698251753,women stenographers,,4
2931555779,women street car conductors,,3
3778057250,women students,,3
2930192496,women studied,,5
1964334859,women suffering,,4
1331951217,women suffrage,,5
3029505829,women teachers,,3
3474264986,women telephone operators,,3
149882501,women today,women to-day,5
2093884824,women underbid men,,4
168499365,women undergraduates,,3
2802301202,women veterans,,3
573030221,women voting,,5
617556991,women wage earners,,3
745876093,women wageearners,women wage-earners,3
2663054078,women wanted,,4
2550405615,women worked,,5
2624037841,women workers,,3
2800341547,women working,,5
217677198,womenonjuries bill,women-on-juries bill,5
2187705983,womens activities,,5
2492939287,womens advertising club,,1
327591309,womens arts,,5
866041399,womens bar association,,5
1746766788,womens bloc,,5
3859863573,womens bodies,,5
1052666328,womens bureau,,5
380973045,womens clubs bulletin,,2
2214630032,womens college university,,99
4005864422,womens committee,,5
3008950679,womens consultative committee,,5
2579189667,womens convention auxiliary,,2
3394625923,womens dresses,,4
827734782,womens education,,5
1243978313,womens eligibility,,4
630613866,womens employment,,5
2080638993,womens enfranchisement association,,1
3142403876,womens equal rights bill,,5
4007992689,womens era club,,1
1270070170,womens exchange,,5
996844004,womens franchise union,,1
637456204,womens freedom,,5
4061162858,womens front,,5
4076194842,womens garments,,4
2647863160,womens health,,4
594386893,womens industrial,,4
3370322229,womens industrial organizations,,5
129982802,womens interests,,5
2998323900,womens international organizations,womens inter-national organizations,5
2672667851,womens joint congresional committee,,1
2234178276,womens joint congressional committee,,1
2127563020,womens joint legislative committee,,5
3497769305,womens labor union,,1
319909274,womens league,,1
3427257548,womens missionary council,,5
1199365445,womens morals,,5
1070137571,womens movement,,5
4008437080,womens movements,,5
2797843688,womens nationality,,5
1276660633,womens nationality rights,,5
861672408,womens nightwork,womens night-work,4
1211322596,womens nonpartisan clubs,womens non-partisan clubs,1
3006177866,womens parliament,,5
1445374311,womens participation,,5
1409146777,womens place,,5
1984848992,womens prisons,,4
540770517,womens professional relations,,5
3566696272,womens resolution,,5
624028205,womens rights,,5
3818053170,womens section,,5
859840686,womens sections,,5
1617823769,womens service,,4
2105275882,womens side,,5
3706541811,womens skirts,,4
479001479,womens societies,,5
4156558942,womens suffrage,,5
135255296,womens town,,5
441478028,womens trade union,,99
3124299844,womens vote,,5
2252144095,womens wages,,5
1220301458,womens weakness,,4
509121974,womens work,,5
1512096013,womens working,,5
742972187,wool institute,,4
3178343606,worcester league,,2
1010911463,word campaign,,5
1838984166,work among colored girls,,4
1775006712,work among colored men,,5
1949495157,work among colored women,,5
4174355821,work assigned,,5
1640775575,work assignment,,5
2244239143,work hours,,4
373377616,work nights,,5
2756472527,work overtime,work over-time,5
2862409125,work relief,,5
1466665060,work room,,4
1334211880,worker section,,4
2869156091,workers birth control group,,1
1144506894,workers contributions,,4
4139519487,working boys,,3
805196246,working children,,3
3582704570,working conditions,,4
2283943017,working day,,4
169014650,working efficiency,,5
882551029,working gangs,,4
1192782976,working girl,,4
4061603245,working girls,,3
3513924907,working hours,,5
832077897,working man,,3
3293012553,working modestly,,5
2163033693,working overtime,working over-time,5
1112085329,working unreasonably long hours,,4
72851428,working week,,5
1887691915,working woman,,5
2623234733,working women,,5
2206015424,workmens compensation,,5
1706279332,workmens compensation bill,,5
1330141415,workmens compensation law,,5
133908572,workmens compensation laws,,5
2803640159,world action,,5
2193372656,world christian service,,5
2601547144,world codification conference,,5
2995456355,world convention,,2
1947605552,world court,,5
1328999762,world court adherence,,5
1463189688,world court resolution,,5
3752614598,world empire,,4
3712760142,world law,,5
3449204647,world union,,5
1391664598,world war started,,4
3143806665,worlds conference,,5
2118158108,worlds student christian federation conference,,1
1000724783,worldwide equality,world-wide equality,5
3397775153,worst evils,,5
2081107082,worthy citizen,,5
4143032396,wrapping employees,,4
2956043849,wrapping room,,5
33035237,wrights academy,,6
2810729682,write stories,,5
3310455039,wrongful injury,,4
747386144,yale divinity school,,6
526501776,yates branch,,2
3516235364,yeast cake,,4
3238790637,yeast cakes,,4
857554212,yellow dog contract,,5
1129527792,yeomanettes,,3
557096834,ymca work,,5
2783609957,young colored man,,3
3917220604,young colored men,,3
123579490,young colored woman,,3
1806808044,young ladies,,3
630738495,young mens christian association,,1
2304356084,young mens christian association movement,,5
2667423606,young mens christian associations,,1
2843349397,young negro women,,3
